comment_id;updated;shortcode;created_at;comment_text;comment_likes;translation;tokens;positive;neutral;negative;sentiment
1,78707E+16;24.06.2021 19:05;CN5dyEDp3QF;20.04.2021 20:43;@bibysanzroddepp;1;@bibysanzroddepp;'@bibysanzroddepp';0;1;0;neutral
1,82132E+16;24.06.2021 19:05;CN5dyEDp3QF;20.04.2021 20:49;Zolie voiture🙂😍;1;Zolie car🙂😍;'zolie', 'car', '🙂', '😍';1;0;0;positive
1,79086E+16;24.06.2021 19:05;CN5dyEDp3QF;20.04.2021 21:04;Looks like Llandudno 🙌;2;Looks like Llandudno 🙌;'look', 'like', 'llandudno', '🙌';1;0;0;positive
1,78874E+16;24.06.2021 19:05;CN5dyEDp3QF;20.04.2021 21:07;Thanks again for the share! 😁;2;Thanks again for the share! 😁;'thanks', 'share', '😁';1;0;0;positive
1,79693E+16;24.06.2021 19:05;CN5dyEDp3QF;20.04.2021 21:13;Like a toy shop! Fantastic shot, thanks for sharing.;0;Like a toy shop! Fantastic shot, thanks for sharing.;'like', 'toy', 'shop', 'fantastic', 'shot', 'thanks', 'sharing';1;0;0;positive
1,82012E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 13:17;"Bonjour
Y a t il un club mini dans le sud de la france afin de participer à des week-ends concentration ?
Je vous remercie 
Laurence";0;"Hello
Is there a mini club in the south of France in order to participate in concentration weekends?
Thank you
Laurence";'hello', 'mini', 'club', 'south', 'france', 'order', 'participate', 'concentration', 'weekend', 'thank', 'laurence';0;1;0;neutral
1,81415E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 13:50;Ungeheuerlich, der Mini ist keine Graue Maus, sondern das beste Auto der Welt,;0;Outrageous, the Mini is not a gray mouse, but the best car in the world,;'outrageous', 'mini', 'gray', 'mouse', 'best', 'car', 'world';1;0;0;positive
1,79238E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 14:35;🇯🇵👌🙌🙌🙌🙌👍;1;🇯🇵👌🙌🙌🙌🙌👍;'🇯', '🇵', '👌', '🙌', '🙌', '🙌', '👍';1;0;0;positive
1,78886E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 14:35;Two hearts that beat as one!. MINI (♥️);0;Two hearts that beat as one!. MINI (♥️);'two', 'heart', 'beat', 'one', 'mini', '♥', '️';1;0;0;positive
1,78461E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 14:45;I miss my Mini 😢;2;I miss my Mini 😢;'miss', 'mini', '😢';1;0;0;positive
1,79497E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 15:13;The old for mr bean😂😍;1;The old for mr bean😂😍;'old', 'mr', 'bean', '😂', '😍';1;0;0;positive
1,79191E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 15:38;Cuál quieres? @bibysanzroddepp;1;Which one do you want? @bibysanzroddepp;'one', 'want', '@bibysanzroddepp';1;0;0;positive
1,79733E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 10:39;I just love seeing them both together!!;3;I just love seeing them both together!!;'love', 'seeing', 'together';1;0;0;positive
1,78842E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 10:50;🙌🙌🙌🙌🙌👍👍👍👍👍👍🙂🙂🙂🙂🙂🙂;0;🙌🙌🙌🙌🙌👍👍👍👍👍👍🙂🙂🙂🙂🙂🙂;'🙌', '🙌', '🙌', '👍', '👍', '👍', '🙂', '🙂', '🙂';1;0;0;positive
1,81506E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 10:55;"Thank you so much 🙏
I'm so happy🥳";5;"Thank you so much 🙏
I'm so happy🥳";"'thank', 'much', '🙏', ""i'm"", 'happy', '🥳'";1;0;0;positive
1,79249E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 11:15;<3;3;<3;'<3';1;0;0;positive
1,79387E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 11:16;♥️ ♥️ ♥️ ♥️ ♥️ ♥️;0;♥️ ♥️ ♥️ ♥️ ♥️ ♥️;'♥', '️', '♥', '️', '♥', '️', '♥', '️', '♥', '️', '♥', '️';1;0;0;positive
1,79448E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 11:34;Cool pic. I love Mini. 💜;0;Cool pic. I love Mini. 💜;'cool', 'pic', 'love', 'mini', '💜';1;0;0;positive
1,78597E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 11:38;@erwan_widjaja;0;@erwan_widjaja;'@erwan_widjaja';0;1;0;neutral
1,7867E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 11:39;Both;0;Both;;1;0;0;positive
1,79052E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 12:22;❤️ Все как я люблю. Мини и горы! 😍;1;❤️ As much as I love. Mini and mountains! 😍;'❤', '️', 'much', 'love', 'mini', 'mountain', '😍';1;0;0;positive
1,79294E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 10:04;Old✌;0;Old✌;'old', '✌';0;0;1;negative
1,79117E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 10:07;The old got soul.;2;The old got soul.;'old', 'got', 'soul';1;0;0;positive
1,78931E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 10:07;#japan #kumho #kumhotire #kumhotyre 🙌❤️❤️❤️;0;#japan #kumho #kumhotire #kumhotyre 🙌❤️❤️❤️;'japan', 'kumho', 'kumhotire', 'kumhotyre', '🙌', '❤', '️', '❤', '️', '❤', '️';1;0;0;positive
1,79868E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 10:08;@adi_liu_jerry_ ❤️❤️;1;@adi_liu_jerry_ ❤️❤️;'@adi_liu_jerry_', '❤', '️', '❤', '️';1;0;0;positive
1,79702E+16;24.06.2021 19:05;CN66jBQpwqR;21.04.2021 10:18;❤️👏❤️;0;❤️👏❤️;'❤', '️', '👏', '❤', '️';1;0;0;positive
1,81669E+16;24.06.2021 19:05;CN-gkGRpq_G;23.04.2021 03:02;💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙;0;💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙;'💙', '💙', '💙';1;0;0;positive
1,81732E+16;24.06.2021 19:05;CN-gkGRpq_G;23.04.2021 04:01;@adri.pinedah 😍;1;@ adri.pinedah;'@', 'adripinedah';1;0;0;positive
1,79338E+16;24.06.2021 19:05;CN-gkGRpq_G;23.04.2021 06:16;Electric... sad story of automobilism.....;0;Electric... sad story of automobilism.....;'electric', 'sad', 'story', 'automobilism';0;0;1;negative
1,80403E+16;24.06.2021 19:05;CN-gkGRpq_G;23.04.2021 06:37;@andy_mini_24x7;0;@andy_mini_24x7;'@andy_mini_24x7';0;1;0;neutral
1,78805E+16;24.06.2021 19:05;CN-gkGRpq_G;23.04.2021 10:40;Looks gorgeous!;1;Looks gorgeous!;'look', 'gorgeous';1;0;0;positive
1,7881E+16;24.06.2021 19:05;CN-gkGRpq_G;23.04.2021 11:33;Est elle disponible au Maroc?;0;Is it available in Morocco?;'available', 'morocco';1;0;0;positive
1,78737E+16;24.06.2021 19:05;CN-gkGRpq_G;23.04.2021 12:54;If you like the supercars and you live in Spain or not you can follow us to see all the luxury and sports cars of Spain;0;If you like the supercars and you live in Spain or not you can follow us to see all the luxury and sports cars of Spain;'like', 'supercars', 'live', 'spain', 'follow', 'u', 'see', 'luxury', 'sport', 'car', 'spain';0;1;0;neutral
1,78465E+16;24.06.2021 19:05;CN-gkGRpq_G;23.04.2021 13:05;My fav colour;0;My fav colour;'fav', 'colour';1;0;0;positive
1,78825E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 22:31;DREAM! Love it!❤️❤️❤️❤️❤️❤️;1;DREAM! Love it!❤️❤️❤️❤️❤️❤️;'dream', 'love', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️';1;0;0;positive
1,78935E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 22:35;Waiting for the convertible one;1;Waiting for the convertible one;'waiting', 'convertible', 'one';0;1;0;neutral
1,78955E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 22:37;❤️j’adore;0;I love it;'love';1;0;0;positive
1,78955E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 22:37;❤️j’adore;0;I love it;'love';1;0;0;positive
1,81125E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 22:52;5dr version please 🔥🙌;0;5dr version please 🔥🙌;'5dr', 'version', 'please', '🔥', '🙌';1;0;0;positive
1,81196E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 23:07;😍😍😍😍😍😍❤️😃❤️🇧🇷🙏☀️🤩;0;😍😍😍😍😍😍❤️😃❤️🇧🇷🙏☀️🤩;'😍', '😍', '😍', '❤', '️', '😃', '❤', '️', '🇧', '🇷', '🙏', '☀', '️', '🤩';1;0;0;positive
1,79292E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 23:22;I LOVE YOU BLU MİNİ;0;I LOVE YOU BLU MİNİ;'love', 'blu', 'mi', '̇', 'ni', '̇';1;0;0;positive
1,79401E+16;24.06.2021 19:06;CN-gkGRpq_G;23.04.2021 00:18;Blue is my favourite color! 💙;1;Blue is my favourite color! 💙;'blue', 'favourite', 'color', '💙';1;0;0;positive
1,78666E+16;24.06.2021 19:06;CN-gkGRpq_G;23.04.2021 00:44;@rom_lebreux 🤔🤔🤔 ... 👍🏼? ...👎🏼?;1;@rom_lebreux 🤔🤔🤔 ... 👍🏼? ... 👎🏼?;'@rom_lebreux', '🤔', '🤔', '🤔', '👍', '🏼', '👎', '🏼';0;1;0;neutral
1,79105E+16;24.06.2021 19:06;CN-gkGRpq_G;23.04.2021 00:53;Algún diaaaaa😢;0;Someday;'someday';1;0;0;positive
1,79105E+16;24.06.2021 19:06;CN-gkGRpq_G;23.04.2021 00:53;Algún diaaaaa😢;0;Someday;'someday';1;0;0;positive
1,79089E+16;24.06.2021 19:06;CN-gkGRpq_G;23.04.2021 00:53;🙌🙌🙌🙌🙌🙌👏👏👏👏👍👍👍👍👍🙂🙂🙂🙂🙂🙂🙂;0;🙌🙌🙌🙌🙌🙌👏👏👏👏👍👍👍👍👍🙂🙂🙂🙂🙂🙂🙂;'🙌', '🙌', '🙌', '👏', '👏', '👏', '👍', '👍', '👍', '🙂', '🙂', '🙂';1;0;0;positive
1,79651E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 20:28;How come this blue isn’t a option when I just went to build one online?;0;How come this blue isn’t a option when I just went to build one online?;'come', 'blue', 'isnt', 'option', 'went', 'build', 'one', 'online';0;1;0;neutral
1,78679E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 20:30;Awesome 💙;0;Awesome 💙;'awesome', '💙';1;0;0;positive
1,79238E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 21:00;We gonna rock on to ELECTRIC AVENUE 💙💙💙;0;We gonna rock on to ELECTRIC AVENUE 💙💙💙;'gonna', 'rock', 'electric', 'avenue', '💙', '💙', '💙';1;0;0;positive
1,79578E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 21:36;Similar colour to the electric blue on my old R53 🚙💙💙;0;Similar colour to the electric blue on my old R53 🚙💙💙;'similar', 'colour', 'electric', 'blue', 'old', 'r53', '🚙', '💙', '💙';1;0;0;positive
1,81771E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 21:36;No more Mini, if it's only electric! 👎🏻;1;No more Mini, if it's only electric! 👎🏻;'mini', 'electric', '👎', '🏻';0;0;1;negative
1,78567E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 22:00;The Special ONE 👍🏻;0;The Special ONE 👍🏻;'special', 'one', '👍', '🏻';1;0;0;positive
1,79038E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 22:04;@verodespaux 😍;1;@verodespaux 😍;'@verodespaux', '😍';1;0;0;positive
1,79754E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 19:57;I want one...;4;I want one...;'want', 'one';1;0;0;positive
1,7913E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 20:00;I love electric cars! 😍 if you are interested how they work just check my account please, maybe we can learn together 🤓;0;I love electric cars! 😍 if you are interested how they work just check my account please, maybe we can learn together 🤓;'love', 'electric', 'car', '😍', 'interested', 'work', 'check', 'account', 'please', 'maybe', 'learn', 'together', '🤓';1;0;0;positive
1,81055E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 20:08;Yes 🙌🏼;1;Yes 🙌🏼;'yes', '🙌', '🏼';1;0;0;positive
1,78991E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 20:13;💙💙💙;1;💙💙💙;'💙', '💙', '💙';1;0;0;positive
1,79168E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 20:18;🙌jeg glæder mig🙌🙌;1;🙌🙌I'm looking forward🙌🙌;"'🙌', '🙌', ""i'm"", 'looking', 'forward', '🙌', '🙌'";1;0;0;positive
1,78817E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 20:19;so there’s an S model for the EV?;1;so there’s an S model for the EV?;'there', 'model', 'ev';1;0;0;positive
1,78934E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 20:20;Wow😍;2;Wow😍;'wow', '😍';1;0;0;positive
1,79197E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 20:21;Island blue ?;0;Island blue ?;'island', 'blue';0;1;0;neutral
1,79297E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 19:32;Qué horror el coche era hermoso pero con este diseño se ve horrible;1;How horrible the car was beautiful but with this design it looks horrible;'horrible', 'car', 'beautiful', 'design', 'look', 'horrible';0;0;1;negative
1,78651E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 19:33;I can’t get over the gradient! 💙🤍💙;1;I can’t get over the gradient! 💙🤍💙;'cant', 'get', 'gradient', '💙', '\U0001f90d', '💙';1;0;0;positive
1,78747E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 19:35;Uno spettacolo meraviglioso per gli occhi e per il cuore ❤️;0;A wonderful sight for the eyes and for the heart ❤️;'wonderful', 'sight', 'eye', 'heart', '❤', '️';1;0;0;positive
1,79031E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 19:36;My Dream Car😍😍 this is not a just Car it's my Heart ❤️ Love you Mini 😍😍❤️❤️;4;My Dream Car😍😍 this is not a just Car it's my Heart ❤️ Love you Mini 😍😍❤️❤️;'dream', 'car', '😍', '😍', 'car', 'heart', '❤', '️', 'love', 'mini', '😍', '😍', '❤', '️', '❤', '️';1;0;0;positive
1,78688E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 19:37;💙💙💙💙💙;1;💙💙💙💙💙;'💙', '💙', '💙';1;0;0;positive
1,78956E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 19:38;Love how the tail lights is the U.K flag ❤️;5;Love how the tail lights is the U.K flag ❤️;'love', 'tail', 'light', 'uk', 'flag', '❤', '️';1;0;0;positive
1,79553E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 19:40;These headlights!!!!!😍😍;0;These headlights!!!!!😍😍;'headlight', '😍', '😍';1;0;0;positive
1,78967E+16;24.06.2021 19:06;CN-gkGRpq_G;22.04.2021 19:44;Yes please 💙💙💙💙💙💙💙💙;1;Yes please 💙💙💙💙💙💙💙💙;'yes', 'please', '💙', '💙', '💙';1;0;0;positive
1,79959E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 18:16;Beautiful picture❤️;1;Beautiful picture❤️;'beautiful', 'picture', '❤', '️';1;0;0;positive
1,78956E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 18:18;👍💗👌;1;👍💗👌;'👍', '💗', '👌';1;0;0;positive
1,79048E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 18:22;Dat colour 😍😍😍;1;That color 😍😍😍;'color', '😍', '😍', '😍';1;0;0;positive
1,7843E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 19:18;We have one like that😍😍😍😍😍;1;We have one like that😍😍😍😍😍;'one', 'like', '😍', '😍', '😍';1;0;0;positive
1,79222E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 20:05;Clubman forever;1;Clubman forever;'clubman', 'forever';1;0;0;positive
1,79057E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 20:31;@guilleastara este;1;@guilleastara this;'@guilleastara';0;1;0;neutral
1,7863E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 20:53;Great😍;1;Great😍;'great', '😍';1;0;0;positive
1,79055E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 16:04;2 is the perfect amount of people on a road trip...;2;2 is the perfect amount of people on a road trip...;'2', 'perfect', 'amount', 'people', 'road', 'trip';1;0;0;positive
1,82177E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 16:06;What is the price? 😍;1;What is the price? 😍;'price', '😍';1;0;0;positive
1,79111E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 16:06;The colorrrr🤩;3;The colorrrr🤩;'colorrrr', '🤩';1;0;0;positive
1,7922E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 16:19;❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️;1;❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️;'❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️';1;0;0;positive
1,78854E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 16:20;1 😐🙂;2;1 😐🙂;'1', '😐', '🙂';1;0;0;positive
1,78894E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 17:30;🤎🤎🤎🤎🤎🤎;1;🤎🤎🤎🤎🤎🤎;'\U0001f90e', '\U0001f90e', '\U0001f90e';1;0;0;positive
1,79026E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 17:32;2 people 1 dog. The Clubman is my favorite MINI. 😍;1;2 people 1 dog. The Clubman is my favorite MINI. 😍;'2', 'people', '1', 'dog', 'clubman', 'favorite', 'mini', '😍';1;0;0;positive
1,79106E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 18:10;@janetorrance let’s be having yours ?;2;@janetorrance let’s be having yours ?;'@janetorrance', 'let';1;0;0;positive
1,7872E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 15:01;Omggg in Braun ?;1;Omggg in brown?;'omggg', 'brown';1;0;0;positive
1,82037E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 15:05;🙌🙌🙌🙌🙌👍👍👍👍🙌🙌🙂🙂🙂;1;🙌🙌🙌🙌🙌👍👍👍👍🙌🙌🙂🙂🙂;'🙌', '🙌', '🙌', '👍', '👍', '👍', '🙌', '🙌', '🙂', '🙂', '🙂';1;0;0;positive
1,79035E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 15:12;💯💯;2;💯💯;'💯', '💯';1;0;0;positive
1,78693E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 15:15;😍🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥;2;😍🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥;'😍', '🔥', '🔥', '🔥';1;0;0;positive
1,81292E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 15:22;COOL CAR! 🔥🔥🔥🔥🔥🔥;1;COOL CAR! 🔥🔥🔥🔥🔥🔥;'cool', 'car', '🔥', '🔥', '🔥';1;0;0;positive
1,78825E+16;24.06.2021 19:06;COAmcKOp-Ht;23.04.2021 15:48;🇹🇷;1;🇹🇷;'🇹', '🇷';0;1;0;neutral
1,79058E+16;24.06.2021 19:06;CODqHImJ0oI;24.04.2021 19:53;Cool, wird mein nächster...🔥;0;Cool, will be my next ... 🔥;'cool', 'next', '🔥';1;0;0;positive
1,79241E+16;24.06.2021 19:06;CODqHImJ0oI;24.04.2021 19:56;@guilleastara es por aca;0;@guilleastara is here;'@guilleastara';0;1;0;neutral
1,78936E+16;24.06.2021 19:06;CODqHImJ0oI;24.04.2021 20:13;Why yellow?;0;Why yellow?;'yellow';0;0;1;negative
1,79298E+16;24.06.2021 19:06;CODqHImJ0oI;24.04.2021 20:38;❤️❤️🔥🔥🇹🇷🇹🇷;0;❤️❤️🔥🔥🇹🇷🇹🇷;'❤', '️', '❤', '️', '🔥', '🔥', '🇹', '🇷', '🇹', '🇷';1;0;0;positive
1,78713E+16;24.06.2021 19:06;CODqHImJ0oI;24.04.2021 21:51;Love it ❤️;0;Love it ❤️;'love', '❤', '️';1;0;0;positive
1,80725E+16;24.06.2021 19:06;CODqHImJ0oI;24.04.2021 23:03;Lovely car with very poor battery 🔋range;1;Lovely car with very poor battery 🔋range;'lovely', 'car', 'poor', 'battery', '🔋', 'range';0;0;1;negative
1,7893E+16;24.06.2021 19:06;CODqHImJ0oI;24.04.2021 23:58;@marwan_fakhryy @luuuukaaaa_4 بتحط بكام دي ع كده😂;0;@marwan_fakhryy @luuuukaaaa_4 it's all over the place 😂 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .;'@marwan_fakhryy', '@luuuukaaaa_4', 'place', '😂';0;1;0;neutral
1,79209E+16;24.06.2021 19:06;CODqHImJ0oI;25.04.2021 01:25;Cool shot 💪🏻💪🏻;0;Cool shot 💪🏻💪🏻;'cool', 'shot', '💪', '🏻', '💪', '🏻';1;0;0;positive
1,78653E+16;24.06.2021 19:06;CODqHImJ0oI;25.04.2021 03:10;❤️❤️❤️❤️❤️🔥;0;❤️❤️❤️❤️❤️🔥;'❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '🔥';1;0;0;positive
1,79069E+16;24.06.2021 19:06;CODqHImJ0oI;24.04.2021 19:32;COOL CAR! 🔥🔥🔥🔥🔥;0;COOL CAR! 🔥🔥🔥🔥🔥;'cool', 'car', '🔥', '🔥', '🔥';1;0;0;positive
1,79539E+16;24.06.2021 19:06;CODqHImJ0oI;24.04.2021 19:35;Eu queroooo! ❤️;1;I want! ❤️;'want', '❤', '️';1;0;0;positive
1,79148E+16;24.06.2021 19:06;CODqHImJ0oI;24.04.2021 19:47;Of course changing lanes. That is what the MINI driving characteristics (go kart feel, as you say) are all about;3;Of course changing lanes. That is what the MINI driving characteristics (go kart feel, as you say) are all about;'course', 'changing', 'lane', 'mini', 'driving', 'characteristic', 'go', 'kart', 'feel', 'say';1;0;0;positive
1,79535E+16;24.06.2021 19:06;CODqHImJ0oI;24.04.2021 19:50;of course the lanes🚦;0;of course the lanes🚦;'course', 'lane', '🚦';1;0;0;positive
1,79152E+16;24.06.2021 19:07;COF9vNOp_rM;25.04.2021 17:15;It’s so beautiful to watch the mini. Sunset is also so wonderful 😊;0;It’s so beautiful to watch the mini. Sunset is also so wonderful 😊;'beautiful', 'watch', 'mini', 'sunset', 'also', 'wonderful', '😊';1;0;0;positive
1,79307E+16;24.06.2021 19:07;COF9vNOp_rM;25.04.2021 17:20;@alveniquepenn;1;@alveniquepenn;'@alveniquepenn';0;1;0;neutral
1,78654E+16;24.06.2021 19:07;COF9vNOp_rM;25.04.2021 17:23;classic 🔥❤️😍;0;classic 🔥❤️😍;'classic', '🔥', '❤', '️', '😍';1;0;0;positive
1,79072E+16;24.06.2021 19:07;COF9vNOp_rM;25.04.2021 17:58;🙌🙌🙌🙌🙌👍👍👍👍🙂🙂🙂🙂great❢❢;0;🙌🙌🙌🙌🙌👍👍👍👍🙂🙂🙂🙂great❢❢;'🙌', '🙌', '🙌', '👍', '👍', '👍', '🙂', '🙂', '🙂', 'great', '❢', '❢';1;0;0;positive
1,79142E+16;24.06.2021 19:07;COF9vNOp_rM;25.04.2021 18:27;❤️😍🔥;0;❤️😍🔥;'❤', '️', '😍', '🔥';1;0;0;positive
1,79118E+16;24.06.2021 19:07;COH5UPqpe3u;26.04.2021 20:51;Que sonho. 😍;0;What a dream. 😍;'dream', '😍';1;0;0;positive
1,78648E+16;24.06.2021 19:07;COH5UPqpe3u;26.04.2021 11:23;@robinvdwoerd 🔥🔥🔥;1;@robinvdwoerd 🔥🔥🔥;'@robinvdwoerd', '🔥', '🔥', '🔥';1;0;0;positive
1,79127E+16;24.06.2021 19:07;COH5UPqpe3u;26.04.2021 20:29;@lebhr 😍;1;@lebhr 😍;'@lebhr', '😍';1;0;0;positive
1,78832E+16;24.06.2021 19:07;COH5UPqpe3u;26.04.2021 18:42;Excelente 👍;0;Excellent 👍;'excellent', '👍';1;0;0;positive
1,78821E+16;24.06.2021 19:07;COH5UPqpe3u;26.04.2021 17:32;Woooowwww,this is so nice;0;Woooowwww,this is so nice;'woooowwwwthis', 'nice';1;0;0;positive
1,78833E+16;24.06.2021 19:07;COH5UPqpe3u;26.04.2021 15:18;❤️🖤🔥❤🖤🔥🖤❤🔥🖤❤🔥🖤❤🔥🖤❤🔥🖤🔥❤🖤🔥🖤❤🔥❤🖤🔥;0;❤️🖤🔥❤🖤🔥🖤❤🔥🖤❤🔥🖤❤🔥🖤❤🔥🖤🔥❤🖤🔥🖤❤🔥❤🖤🔥;'❤', '️', '🖤', '🔥', '❤', '🖤', '🔥', '🖤', '❤', '🔥', '🖤', '❤', '🔥', '🖤', '❤', '🔥', '🖤', '❤', '🔥', '🖤', '🔥', '❤', '🖤', '🔥', '🖤', '❤', '🔥', '❤', '🖤', '🔥';1;0;0;positive
1,79089E+16;24.06.2021 19:07;COH5UPqpe3u;26.04.2021 13:28;@sgirot_;0;@sgirot_;'@sgirot_';0;1;0;neutral
1,78827E+16;24.06.2021 19:07;COH5UPqpe3u;26.04.2021 15:58;You deserve every heart that exists here.(♥️);0;You deserve every heart that exists here.(♥️);'deserve', 'every', 'heart', 'exists', '♥', '️';1;0;0;positive
1,7925E+16;24.06.2021 19:07;COH5UPqpe3u;27.04.2021 20:19;@mini sensational car , great picture and location - can only give a huge 👏🏻👏🏻👏🏻🔥🔥🔥👍🏻;0;@mini sensational car , great picture and location - can only give a huge 👏🏻👏🏻👏🏻🔥🔥🔥👍🏻;'@mini', 'sensational', 'car', 'great', 'picture', 'location', '-', 'give', 'huge', '👏', '🏻', '👏', '🏻', '👏', '🏻', '🔥', '🔥', '🔥', '👍', '🏻';1;0;0;positive
1,78593E+16;24.06.2021 19:07;COH5UPqpe3u;26.04.2021 13:15;💪🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻;0;💪🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻;'💪', '🏻', '👏', '🏻', '👏', '🏻', '👏', '🏻', '👏', '🏻', '👏', '🏻', '👏', '🏻', '👏', '🏻', '👏', '🏻', '👏', '🏻';1;0;0;positive
1,79709E+16;24.06.2021 19:07;COH5UPqpe3u;26.04.2021 16:18;🙌🙌🙌🙌🙌🙌🙂🙂🙂🙂👍👍👍;0;🙌🙌🙌🙌🙌🙌🙂🙂🙂🙂👍👍👍;'🙌', '🙌', '🙌', '🙂', '🙂', '🙂', '👍', '👍', '👍';1;0;0;positive
